Jt,m3_t
35.550000000000004,0.33086070507899834
35.6,0.3293761184845888
35.65,0.32577527736564865
35.7,0.321284348522282
35.75,0.31772661005511477
35.800000000000004,0.3159850031807482
35.85,0.31563575573576136
35.9,0.3148449399961439
35.95,0.3119974893867532
36.0,0.3076869358161069
36.050000000000004,0.303797170689312
36.1,0.3015817088924844
36.15,0.30107515900024096
36.2,0.3008123853373658
36.25,0.2988117812870708
36.300000000000004,0.2949146163527603
36.35,0.29084268192773455
36.4,0.28816892479676043
36.45,0.2873528998382885
36.5,0.28740439238318316
36.550000000000004,0.2862497098878889
36.6,0.2829796069489799
36.65,0.2789143097266407
36.7,0.27584751308175853
36.75,0.27462673431130963
36.800000000000004,0.2747661558389758
36.85,0.27436208722496924
36.9,0.2718819958839768
36.95,0.26803798743504476
37.0,0.26468829419906426
37.050000000000004,0.2630281983403673
37.1,0.2630506807711054
37.15,0.26322431015784953
37.2,0.2616198769745545
37.25,0.25821697689009265
37.300000000000004,0.2547337410862145
37.35,0.2526567782960595
37.4,0.25240501561381035
37.45,0.25293576351751795
37.5,0.2522001171306978
37.550000000000004,0.2494366211234007
37.6,0.24600029378536967
37.65,0.24357827578118624
37.7,0.242957071466944
37.75,0.24361313350688713
37.800000000000004,0.24364734051586234
37.85,0.24167160644264063
37.9,0.2384810716111219
37.95,0.2358264123256977
38.0,0.23480553394992937
38.050000000000004,0.23537895868302222
38.1,0.23600879419293458
38.15,0.23489518612346122
38.2,0.232149354254094
38.25,0.2294062964080834
38.300000000000004,0.22801432742994804
38.35,0.22834788633824743
38.400000000000006,0.22935357782315915
38.45,0.22908886669743245
38.5,0.2269634540162535
38.550000000000004,0.22429855677818647
38.6,0.22261178229801543
38.650000000000006,0.22261356611989136
38.7,0.2237660473208161
38.75,0.22425042756334973
38.800000000000004,0.22287334998186958
38.85,0.2204635334839019
38.900000000000006,0.21859353961034256
38.95,0.21823877481486825
39.0,0.21933464645280143
39.050000000000004,0.220398144965322
39.1,0.2198287641088634
39.150000000000006,0.21784558006542473
39.2,0.2159276446405554
39.25,0.215250353946777
39.300000000000004,0.21613855706521853
39.35,0.21756979686646208
39.400000000000006,0.2177875063948642
39.45,0.21637793875772537
39.5,0.21456033144172973
39.550000000000004,0.21363920698963018
39.6,0.21423505686571437
39.650000000000006,0.21581624791083961
39.7,0.21672228819667352
39.75,0.2159886005709227
39.800000000000004,0.21442153515147605
39.85,0.21336439478056995
39.900000000000006,0.21365019024243787
39.95,0.2151907854596047
40.0,0.21662412457215272
40.050000000000004,0.21660705594075702
40.1,0.21542987955794382
40.150000000000006,0.21435965423448666
40.2,0.21437438985433666
40.25,0.21573648485356628
40.300000000000004,0.2175010315410321
40.35,0.2181711020774663
40.400000000000006,0.21749743668699545
40.45,0.21654059600216077
40.5,0.2163633549470001
40.550000000000004,0.21747439247570077
40.6,0.2193718258395847
40.650000000000006,0.2206322600082257
40.7,0.2205346987285961
40.75,0.2198113112829213
40.800000000000004,0.21954323115916752
40.85,0.22039507317193976
40.900000000000006,0.22225611405308185
40.95,0.2239582026808662
41.0,0.22445588378798093
41.050000000000004,0.22406985823019648
41.1,0.2238183282454554
41.150000000000006,0.22445514747310402
41.2,0.2261626146610284
41.25,0.22813105612432172
41.300000000000004,0.22918408055653386
41.35,0.22921276667253257
41.400000000000006,0.22907944389628576
41.45,0.2295791354594452
41.5,0.2310784595936894
41.550000000000004,0.23314140580215167
41.6,0.23465514929985948
41.650000000000006,0.23513902128091596
41.7,0.23521127795529345
41.75,0.23566564405756896
41.800000000000004,0.23696190663556635
41.85,0.23897901367432942
41.900000000000006,0.24081907681512355
41.95,0.2417538468174682
42.0,0.24209817576919918
42.050000000000004,0.24259606906661332
42.1,0.24374001488619887
42.150000000000006,0.24562224371465188
42.2,0.24763781753385847
42.25,0.24897213005361493
42.300000000000004,0.2496282030380187
42.35,0.2502437452572779
42.400000000000006,0.25131155994454674
42.45,0.2530286758232559
42.5,0.25507948511139794
42.550000000000004,0.25672075800169225
42.6,0.25769603188967893
42.650000000000006,0.2584818473556245
42.7,0.259554191046355
42.75,0.26112918755635794
42.800000000000004,0.2631098188271472
42.85,0.2649388684283176
42.900000000000006,0.2662051511513961
42.95,0.2671891060339226
43.0,0.26833394278175915
43.050000000000004,0.2698269384687777
43.1,0.27168277064512497
43.150000000000006,0.27357521565933607
43.2,0.27506955010423234
43.25,0.27625324084223296
43.300000000000004,0.27751493786091214
43.35,0.27900145069925153
43.400000000000006,0.2807325148261741
43.45,0.2825825441467228
43.5,0.2842145066028031
43.550000000000004,0.2855726203056189
43.6,0.2869674600703403
43.650000000000006,0.2885167234648402
43.7,0.29016899081779246
43.75,0.2919098049831382
43.800000000000004,0.29357576555706916
43.85,0.2950568434979375
43.900000000000006,0.296573346991133
43.95,0.2982314284112475
44.0,0.29987827470724104
44.050000000000004,0.3014939011111632
44.1,0.30309647136100526
44.150000000000006,0.30462669099652934
44.2,0.30622854944578903
44.25,0.30800894555901914
44.300000000000004,0.30972786486788795
44.35,0.31125307979991274
44.400000000000006,0.31272175961721616
44.45,0.31421341140968806
44.5,0.3158434199494338
44.550000000000004,0.3177253381139216
44.6,0.3195757328299701
44.650000000000006,0.32108391257683333
44.7,0.3223917357681546
44.75,0.3237569051108699
44.800000000000004,0.3253416048189295
44.85,0.3272741540657822
44.900000000000006,0.329281109223841
44.95,0.33086301782029065
45.0,0.33203435042975904
45.050000000000004,0.33320231265907013
45.1,0.33465827217577565
45.150000000000006,0.3365678934252846
45.2,0.33871469357091993
45.25,0.34045350153431336
45.300000000000004,0.34156009961779266
45.35,0.34249490360042806
45.400000000000006,0.3437379596347572
45.45,0.345536783412093
45.5,0.3477663299116394
45.550000000000004,0.3497148761084665
45.6,0.3508603242949753
45.650000000000006,0.3515738585662104
45.7,0.35253186195150304
45.75,0.35412592207782423
45.800000000000004,0.3563490123445435
45.85,0.35851434503482077
45.900000000000006,0.35981013925852917
45.95,0.3603662533982731
46.0,0.3609941913406661
46.050000000000004,0.36229179592032434
46.1,0.364399090323186
46.150000000000006,0.366737071363629
46.2,0.36827587619864643
46.25,0.36878296878499767
46.300000000000004,0.36907747195848295
46.35,0.3699987553693914
46.400000000000006,0.37187342351948605
46.45,0.3742934250864132
46.5,0.37612572677382505
46.550000000000004,0.37671813708839735
46.6,0.3767271958562322
46.650000000000006,0.3772155095661711
46.7,0.3787447411427131
46.75,0.38112206938902715
46.800000000000004,0.3832414025453393
46.85,0.38405305256356964
46.900000000000006,0.3838769163917227
46.95,0.3839113806645179
47.0,0.384996476370668
47.050000000000004,0.38718881106284825
47.1,0.3895283629048052
47.150000000000006,0.39066437341031046
47.2,0.39044527519804645
47.25,0.39005212274891143
47.300000000000004,0.3906179433299715
47.35,0.39248209178305177
47.400000000000006,0.3949225614097162
47.45,0.39643526485335423
47.5,0.3963364075743847
47.550000000000004,0.3955955378912408
47.6,0.3956001422020434
47.650000000000006,0.3970065758227579
47.7,0.399392570607593
47.75,0.4012672589887376
47.800000000000004,0.40144456809114354
47.85,0.4004876995937387
47.900000000000006,0.39993202468205347
47.95,0.40077636205396594
48.0,0.40293707333108225
48.050000000000004,0.40509033246588283
48.1,0.40566278863413185
48.150000000000006,0.40466102429408757
48.2,0.4035969510078087
48.25,0.40380895523854227
48.300000000000004,0.40557872991712596
48.35,0.40786911107135215
48.400000000000006,0.40889423221666976
48.45,0.4080354569099825
48.5,0.4065693528650673
