Jt,q4_t
20.900000000000002,0.5308472831160341
20.950000000000003,0.5258687410671409
21.0,0.5200032747446705
21.05,0.5157195537484587
21.1,0.5138641162699923
21.150000000000002,0.5130043493292513
21.200000000000003,0.5107968008980234
21.25,0.5060605770268323
21.3,0.49996806052157244
21.35,0.49499478282957426
21.400000000000002,0.49245173371346335
21.450000000000003,0.49131050687251815
21.5,0.4892866078965175
21.55,0.48486293783236756
21.6,0.47870045616951024
21.650000000000002,0.4731397762235971
21.700000000000003,0.46990380383083885
21.75,0.46842764299778245
21.8,0.46654640217419
21.85,0.4624809429409187
21.900000000000002,0.4563982510514794
21.950000000000003,0.45037781965649054
22.0,0.44645874519053663
22.05,0.4445927744793498
22.1,0.44280958131666065
22.150000000000002,0.43912786431562806
22.200000000000003,0.43325879282354013
22.25,0.4269279080217973
22.3,0.4223596079991012
22.35,0.4200470348242312
22.400000000000002,0.4183100283914142
22.450000000000003,0.41502193586232766
22.5,0.4094793048862664
22.55,0.40300026774567127
22.6,0.39784840178951747
22.650000000000002,0.3950360201738977
22.700000000000003,0.39328102486177
22.75,0.39038254566204866
22.8,0.38525704073378697
22.85,0.3787941843113407
22.900000000000002,0.3731592363784846
22.950000000000003,0.36980809659132546
23.0,0.3679559102146348
23.05,0.36542695365928635
23.1,0.3607884521186447
23.150000000000002,0.35449797652614295
23.200000000000003,0.34851195111508726
23.25,0.3446100358837803
23.3,0.3425692469363135
23.35,0.3403685616870921
23.400000000000002,0.33626727784308524
23.450000000000003,0.3302901805806382
23.5,0.324107715538774
23.55,0.319680434571487
23.6,0.31735688832898085
23.650000000000002,0.3154170958530053
23.700000000000003,0.311882212009309
23.75,0.3063407588023026
23.8,0.30012732043123885
23.85,0.29524228639091554
23.900000000000002,0.2925536706034452
23.950000000000003,0.29078013370632344
24.0,0.2878151949568962
24.05,0.2828115022785271
24.1,0.27673190127016467
24.150000000000002,0.2714964546340939
24.200000000000003,0.26838833716014543
24.25,0.26666464739976997
24.3,0.2642411831606112
24.35,0.25985552665688244
24.400000000000002,0.25406508600148353
24.450000000000003,0.24861749575204364
24.5,0.2450763828227582
24.55,0.2432770074217751
24.6,0.2413295667204345
24.650000000000002,0.23761646780851992
24.700000000000003,0.2322553494872237
24.75,0.22675247233113904
24.8,0.2228123370343586
24.85,0.22082033255292616
24.900000000000002,0.21924652532753636
24.950000000000003,0.21622830163974138
25.0,0.2114177283098284
25.05,0.20602242470872367
25.1,0.2017632670241003
25.150000000000002,0.19948901236578942
25.200000000000003,0.1981569579706962
25.25,0.1958164776372064
25.3,0.19165475911090352
25.35,0.1865254577657295
25.400000000000002,0.1820649009908814
25.450000000000003,0.1794612807881075
25.5,0.1782245150235372
25.55,0.17650037601248234
25.6,0.17305715926344617
25.650000000000002,0.16834021772127788
25.700000000000003,0.1638209343641024
25.75,0.16089145920108477
25.8,0.15960878946905008
25.85,0.15839629319823187
25.900000000000002,0.1557050311302306
25.950000000000003,0.15152889687679486
26.0,0.14710514594962862
26.05,0.14390364321933571
26.1,0.14245968559138167
26.150000000000002,0.1416196166162107
26.200000000000003,0.13967011513878666
26.25,0.1361395673613812
26.3,0.1319652874493172
26.35,0.12858815939140672
26.400000000000002,0.12690998473619297
26.450000000000003,0.1262848474689688
26.5,0.12501897629886916
26.55,0.12220823711173887
26.6,0.11842754879019379
26.650000000000002,0.1150012828192368
26.700000000000003,0.11306777021863224
26.75,0.11250271251581781
26.8,0.11181630065311686
26.85,0.1097612376744161
26.900000000000002,0.106500733062252
26.950000000000003,0.10316782730734878
27.0,0.10101043270007076
27.05,0.10037455094050224
27.1,0.10012705381359094
27.150000000000002,0.09881830170270656
27.200000000000003,0.0961798639917883
27.25,0.09308562038733406
27.3,0.09078148250864135
27.35,0.0899850860073502
27.400000000000002,0.09001634245227987
27.450000000000003,0.08939611758319482
27.5,0.08744946105139917
27.55,0.08473073386452085
27.6,0.08239058539520318
27.650000000000002,0.0813952286072073
27.700000000000003,0.08154642450551663
27.75,0.08151156188393413
27.8,0.0802868907224383
27.85,0.07806262309692508
27.900000000000002,0.07581643728522089
27.950000000000003,0.07463653268988724
28.0,0.07477120503249216
28.05,0.07518351455619454
28.1,0.07466597554299427
28.150000000000002,0.07302881900645641
28.200000000000003,0.07101157335472924
28.25,0.06970840032324137
28.3,0.06972937181087424
28.35,0.07043233161984902
28.400000000000002,0.07056056951766329
28.450000000000003,0.06956923019203744
28.5,0.0679080887867042
28.55,0.06657836990769944
28.6,0.06643774698754717
28.650000000000002,0.06727665161341873
28.700000000000003,0.06794736508417606
28.75,0.06762023939035372
28.8,0.06642347470652057
28.85,0.06518511559691806
28.900000000000002,0.06488632577387934
28.950000000000003,0.06572801619196496
29.0,0.06680703871245032
29.05,0.06711858851321978
